"BusNo.","Timeperiod","DecisionNo.","Mileage","ExpChoiceSpecificValuefunction","Chosen"
86,6,1,1,-21.0801550699975,0
86,7,0,2,-22.298636394482,1
86,7,1,2,-21.0801550699975,0
86,8,0,3,-22.5879595713284,0
86,8,1,3,-21.0801550699975,1
86,9,0,1,-21.8255706090749,1
86,9,1,1,-21.0801550699975,0
86,10,0,2,-22.298636394482,1
86,10,1,2,-21.0801550699975,0
86,11,0,3,-22.5879595713284,0
86,11,1,3,-21.0801550699975,1
86,12,0,1,-21.8255706090749,1
86,12,1,1,-21.0801550699975,0
86,13,0,2,-22.298636394482,1
86,13,1,2,-21.0801550699975,0
86,14,0,3,-22.5879595713284,1
86,14,1,3,-21.0801550699975,0
86,15,0,4,-22.7622881023206,0
86,15,1,4,-21.0801550699975,1
86,16,0,1,-21.8255706090749,1
86,16,1,1,-21.0801550699975,0
86,17,0,2,-22.298636394482,1
86,17,1,2,-21.0801550699975,0
86,18,0,3,-22.5879595713284,1
86,18,1,3,-21.0801550699975,0
86,19,0,4,-22.7622881023206,0
86,19,1,4,-21.0801550699975,1
86,20,0,1,-21.8255706090749,0
86,20,1,1,-21.0801550699975,1
86,21,0,1,-21.8255706090749,1
86,21,1,1,-21.0801550699975,0
86,22,0,2,-22.298636394482,0
86,22,1,2,-21.0801550699975,1
86,23,0,1,-21.8255706090749,1
86,23,1,1,-21.0801550699975,0
86,24,0,2,-22.298636394482,0
86,24,1,2,-21.0801550699975,1
86,25,0,1,-21.8255706090749,1
86,25,1,1,-21.0801550699975,0
86,26,0,2,-22.298636394482,0
86,26,1,2,-21.0801550699975,1
86,27,0,1,-21.8255706090749,1
86,27,1,1,-21.0801550699975,0
86,28,0,2,-22.298636394482,1
86,28,1,2,-21.0801550699975,0
86,29,0,3,-22.5879595713284,0
86,29,1,3,-21.0801550699975,1
87,0,0,0,-21.0801550699975,1
87,0,1,0,-21.0801550699975,0
87,1,0,1,-21.8255706090749,1
87,1,1,1,-21.0801550699975,0
87,2,0,2,-22.298636394482,0
87,2,1,2,-21.0801550699975,1
87,3,0,1,-21.8255706090749,1
87,3,1,1,-21.0801550699975,0
87,4,0,2,-22.298636394482,0
87,4,1,2,-21.0801550699975,1
87,5,0,1,-21.8255706090749,1
87,5,1,1,-21.0801550699975,0
87,6,0,2,-22.298636394482,0
87,6,1,2,-21.0801550699975,1
87,7,0,1,-21.8255706090749,1
87,7,1,1,-21.0801550699975,0
87,8,0,2,-22.298636394482,1
87,8,1,2,-21.0801550699975,0
87,9,0,3,-22.5879595713284,0
87,9,1,3,-21.0801550699975,1
87,10,0,1,-21.8255706090749,1
87,10,1,1,-21.0801550699975,0
87,11,0,2,-22.298636394482,1
87,11,1,2,-21.0801550699975,0
87,12,0,3,-22.5879595713284,0
87,12,1,3,-21.0801550699975,1
87,13,0,1,-21.8255706090749,1
87,13,1,1,-21.0801550699975,0
87,14,0,2,-22.298636394482,1
87,14,1,2,-21.0801550699975,0
87,15,0,3,-22.5879595713284,1
87,15,1,3,-21.0801550699975,0
87,16,0,4,-22.7622881023206,1
87,16,1,4,-21.0801550699975,0
87,17,0,5,-22.8670085532735,1
87,17,1,5,-21.0801550699975,0
87,18,0,6,-22.9300018317182,0
87,18,1,6,-21.0801550699975,1
87,19,0,1,-21.8255706090749,1
87,19,1,1,-21.0801550699975,0
87,20,0,2,-22.298636394482,1
87,20,1,2,-21.0801550699975,0
87,21,0,3,-22.5879595713284,1
87,21,1,3,-21.0801550699975,0
87,22,0,4,-22.7622881023206,0
87,22,1,4,-21.0801550699975,1
87,23,0,1,-21.8255706090749,1
87,23,1,1,-21.0801550699975,0
87,24,0,2,-22.298636394482,0
87,24,1,2,-21.0801550699975,1
87,25,0,1,-21.8255706090749,1
87,25,1,1,-21.0801550699975,0
87,26,0,2,-22.298636394482,1
87,26,1,2,-21.0801550699975,0
87,27,0,3,-22.5879595713284,1
87,27,1,3,-21.0801550699975,0
87,28,0,4,-22.7622881023206,0
87,28,1,4,-21.0801550699975,1
87,29,0,1,-21.8255706090749,1
87,29,1,1,-21.0801550699975,0
88,0,0,0,-21.0801550699975,1
88,0,1,0,-21.0801550699975,0
88,1,0,1,-21.8255706090749,0
88,1,1,1,-21.0801550699975,1
88,2,0,1,-21.8255706090749,1
88,2,1,1,-21.0801550699975,0
88,3,0,2,-22.298636394482,1
88,3,1,2,-21.0801550699975,0
88,4,0,3,-22.5879595713284,1
88,4,1,3,-21.0801550699975,0
88,5,0,4,-22.7622881023206,1
88,5,1,4,-21.0801550699975,0
88,6,0,5,-22.8670085532735,0
88,6,1,5,-21.0801550699975,1
88,7,0,1,-21.8255706090749,1
88,7,1,1,-21.0801550699975,0
88,8,0,2,-22.298636394482,1
88,8,1,2,-21.0801550699975,0
88,9,0,3,-22.5879595713284,1
88,9,1,3,-21.0801550699975,0
88,10,0,4,-22.7622881023206,0
88,10,1,4,-21.0801550699975,1
88,11,0,1,-21.8255706090749,1
88,11,1,1,-21.0801550699975,0
88,12,0,2,-22.298636394482,0
88,12,1,2,-21.0801550699975,1
88,13,0,1,-21.8255706090749,1
88,13,1,1,-21.0801550699975,0
88,14,0,2,-22.298636394482,1
88,14,1,2,-21.0801550699975,0
88,15,0,3,-22.5879595713284,0
88,15,1,3,-21.0801550699975,1
88,16,0,1,-21.8255706090749,1
88,16,1,1,-21.0801550699975,0
88,17,0,2,-22.298636394482,0
88,17,1,2,-21.0801550699975,1
88,18,0,1,-21.8255706090749,1
88,18,1,1,-21.0801550699975,0
88,19,0,2,-22.298636394482,1
88,19,1,2,-21.0801550699975,0
88,20,0,3,-22.5879595713284,0
88,20,1,3,-21.0801550699975,1
88,21,0,1,-21.8255706090749,1
88,21,1,1,-21.0801550699975,0
88,22,0,2,-22.298636394482,0
88,22,1,2,-21.0801550699975,1
88,23,0,1,-21.8255706090749,1
88,23,1,1,-21.0801550699975,0
88,24,0,2,-22.298636394482,1
88,24,1,2,-21.0801550699975,0
88,25,0,3,-22.5879595713284,1
88,25,1,3,-21.0801550699975,0
88,26,0,4,-22.7622881023206,1
88,26,1,4,-21.0801550699975,0
88,27,0,5,-22.8670085532735,0
88,27,1,5,-21.0801550699975,1
88,28,0,1,-21.8255706090749,1
88,28,1,1,-21.0801550699975,0
88,29,0,2,-22.298636394482,1
88,29,1,2,-21.0801550699975,0
89,0,0,0,-21.0801550699975,1
89,0,1,0,-21.0801550699975,0
89,1,0,1,-21.8255706090749,1
89,1,1,1,-21.0801550699975,0
89,2,0,2,-22.298636394482,1
89,2,1,2,-21.0801550699975,0
89,3,0,3,-22.5879595713284,1
89,3,1,3,-21.0801550699975,0
89,4,0,4,-22.7622881023206,0
89,4,1,4,-21.0801550699975,1
89,5,0,1,-21.8255706090749,1
89,5,1,1,-21.0801550699975,0
89,6,0,2,-22.298636394482,0
89,6,1,2,-21.0801550699975,1
89,7,0,1,-21.8255706090749,1
89,7,1,1,-21.0801550699975,0
89,8,0,2,-22.298636394482,0
89,8,1,2,-21.0801550699975,1
89,9,0,1,-21.8255706090749,1
89,9,1,1,-21.0801550699975,0
89,10,0,2,-22.298636394482,0
89,10,1,2,-21.0801550699975,1
89,11,0,1,-21.8255706090749,1
89,11,1,1,-21.0801550699975,0
89,12,0,2,-22.298636394482,1
89,12,1,2,-21.0801550699975,0
89,13,0,3,-22.5879595713284,1
89,13,1,3,-21.0801550699975,0
89,14,0,4,-22.7622881023206,0
89,14,1,4,-21.0801550699975,1
89,15,0,1,-21.8255706090749,0
89,15,1,1,-21.0801550699975,1
89,16,0,1,-21.8255706090749,0
89,16,1,1,-21.0801550699975,1
89,17,0,1,-21.8255706090749,1
89,17,1,1,-21.0801550699975,0
89,18,0,2,-22.298636394482,1
89,18,1,2,-21.0801550699975,0
89,19,0,3,-22.5879595713284,0
89,19,1,3,-21.0801550699975,1
89,20,0,1,-21.8255706090749,1
89,20,1,1,-21.0801550699975,0
89,21,0,2,-22.298636394482,1
89,21,1,2,-21.0801550699975,0
89,22,0,3,-22.5879595713284,0
89,22,1,3,-21.0801550699975,1
89,23,0,1,-21.8255706090749,1
89,23,1,1,-21.0801550699975,0
89,24,0,2,-22.298636394482,0
89,24,1,2,-21.0801550699975,1
89,25,0,1,-21.8255706090749,1
89,25,1,1,-21.0801550699975,0
89,26,0,2,-22.298636394482,0
89,26,1,2,-21.0801550699975,1
89,27,0,1,-21.8255706090749,1
89,27,1,1,-21.0801550699975,0
89,28,0,2,-22.298636394482,1
89,28,1,2,-21.0801550699975,0
89,29,0,3,-22.5879595713284,0
89,29,1,3,-21.0801550699975,1
90,0,0,0,-21.0801550699975,1
90,0,1,0,-21.0801550699975,0
90,1,0,1,-21.8255706090749,0
90,1,1,1,-21.0801550699975,1
90,2,0,1,-21.8255706090749,1
90,2,1,1,-21.0801550699975,0
90,3,0,2,-22.298636394482,1
90,3,1,2,-21.0801550699975,0
90,4,0,3,-22.5879595713284,1
90,4,1,3,-21.0801550699975,0
90,5,0,4,-22.7622881023206,1
90,5,1,4,-21.0801550699975,0
90,6,0,5,-22.8670085532735,0
90,6,1,5,-21.0801550699975,1
90,7,0,1,-21.8255706090749,1
90,7,1,1,-21.0801550699975,0
90,8,0,2,-22.298636394482,0
90,8,1,2,-21.0801550699975,1
90,9,0,1,-21.8255706090749,1
90,9,1,1,-21.0801550699975,0
90,10,0,2,-22.298636394482,0
90,10,1,2,-21.0801550699975,1
90,11,0,1,-21.8255706090749,1
90,11,1,1,-21.0801550699975,0
90,12,0,2,-22.298636394482,1
90,12,1,2,-21.0801550699975,0
90,13,0,3,-22.5879595713284,1
90,13,1,3,-21.0801550699975,0
90,14,0,4,-22.7622881023206,0
90,14,1,4,-21.0801550699975,1
90,15,0,1,-21.8255706090749,1
90,15,1,1,-21.0801550699975,0
90,16,0,2,-22.298636394482,0
90,16,1,2,-21.0801550699975,1
90,17,0,1,-21.8255706090749,1
90,17,1,1,-21.0801550699975,0
90,18,0,2,-22.298636394482,0
90,18,1,2,-21.0801550699975,1
90,19,0,1,-21.8255706090749,1
90,19,1,1,-21.0801550699975,0
90,20,0,2,-22.298636394482,1
90,20,1,2,-21.0801550699975,0
90,21,0,3,-22.5879595713284,0
90,21,1,3,-21.0801550699975,1
90,22,0,1,-21.8255706090749,1
90,22,1,1,-21.0801550699975,0
90,23,0,2,-22.298636394482,1
90,23,1,2,-21.0801550699975,0
90,24,0,3,-22.5879595713284,0
90,24,1,3,-21.0801550699975,1
90,25,0,1,-21.8255706090749,1
90,25,1,1,-21.0801550699975,0
90,26,0,2,-22.298636394482,0
90,26,1,2,-21.0801550699975,1
90,27,0,1,-21.8255706090749,0
90,27,1,1,-21.0801550699975,1
90,28,0,1,-21.8255706090749,1
90,28,1,1,-21.0801550699975,0
90,29,0,2,-22.298636394482,0
90,29,1,2,-21.0801550699975,1
91,0,0,0,-21.0801550699975,1
91,0,1,0,-21.0801550699975,0
91,1,0,1,-21.8255706090749,1
91,1,1,1,-21.0801550699975,0
91,2,0,2,-22.298636394482,1
91,2,1,2,-21.0801550699975,0
91,3,0,3,-22.5879595713284,1
91,3,1,3,-21.0801550699975,0
91,4,0,4,-22.7622881023206,1
91,4,1,4,-21.0801550699975,0
91,5,0,5,-22.8670085532735,0
91,5,1,5,-21.0801550699975,1
91,6,0,1,-21.8255706090749,1
91,6,1,1,-21.0801550699975,0
91,7,0,2,-22.298636394482,1
91,7,1,2,-21.0801550699975,0
91,8,0,3,-22.5879595713284,1
91,8,1,3,-21.0801550699975,0
91,9,0,4,-22.7622881023206,1
91,9,1,4,-21.0801550699975,0
91,10,0,5,-22.8670085532735,0
91,10,1,5,-21.0801550699975,1
91,11,0,1,-21.8255706090749,1
91,11,1,1,-21.0801550699975,0
91,12,0,2,-22.298636394482,1
91,12,1,2,-21.0801550699975,0
91,13,0,3,-22.5879595713284,1
91,13,1,3,-21.0801550699975,0
91,14,0,4,-22.7622881023206,0
91,14,1,4,-21.0801550699975,1
91,15,0,1,-21.8255706090749,1
91,15,1,1,-21.0801550699975,0
91,16,0,2,-22.298636394482,1
91,16,1,2,-21.0801550699975,0
91,17,0,3,-22.5879595713284,0
91,17,1,3,-21.0801550699975,1
91,18,0,1,-21.8255706090749,1
91,18,1,1,-21.0801550699975,0
91,19,0,2,-22.298636394482,0
91,19,1,2,-21.0801550699975,1
91,20,0,1,-21.8255706090749,1
91,20,1,1,-21.0801550699975,0
91,21,0,2,-22.298636394482,1
91,21,1,2,-21.0801550699975,0
91,22,0,3,-22.5879595713284,0
91,22,1,3,-21.0801550699975,1
91,23,0,1,-21.8255706090749,1
91,23,1,1,-21.0801550699975,0
91,24,0,2,-22.298636394482,1
91,24,1,2,-21.0801550699975,0
91,25,0,3,-22.5879595713284,0
91,25,1,3,-21.0801550699975,1
91,26,0,1,-21.8255706090749,1
91,26,1,1,-21.0801550699975,0
91,27,0,2,-22.298636394482,0
91,27,1,2,-21.0801550699975,1
91,28,0,1,-21.8255706090749,1
91,28,1,1,-21.0801550699975,0
91,29,0,2,-22.298636394482,0
91,29,1,2,-21.0801550699975,1
92,0,0,0,-21.0801550699975,0
92,0,1,0,-21.0801550699975,1
92,1,0,1,-21.8255706090749,1
92,1,1,1,-21.0801550699975,0
92,2,0,2,-22.298636394482,1
92,2,1,2,-21.0801550699975,0
92,3,0,3,-22.5879595713284,1
92,3,1,3,-21.0801550699975,0
92,4,0,4,-22.7622881023206,0
92,4,1,4,-21.0801550699975,1
92,5,0,1,-21.8255706090749,1
92,5,1,1,-21.0801550699975,0
92,6,0,2,-22.298636394482,1
92,6,1,2,-21.0801550699975,0
92,7,0,3,-22.5879595713284,0
92,7,1,3,-21.0801550699975,1
92,8,0,1,-21.8255706090749,1
92,8,1,1,-21.0801550699975,0
92,9,0,2,-22.298636394482,1
92,9,1,2,-21.0801550699975,0
92,10,0,3,-22.5879595713284,0
92,10,1,3,-21.0801550699975,1
92,11,0,1,-21.8255706090749,1
92,11,1,1,-21.0801550699975,0
92,12,0,2,-22.298636394482,1
92,12,1,2,-21.0801550699975,0
92,13,0,3,-22.5879595713284,1
92,13,1,3,-21.0801550699975,0
92,14,0,4,-22.7622881023206,0
92,14,1,4,-21.0801550699975,1
92,15,0,1,-21.8255706090749,0
92,15,1,1,-21.0801550699975,1
92,16,0,1,-21.8255706090749,1
92,16,1,1,-21.0801550699975,0
92,17,0,2,-22.298636394482,1
92,17,1,2,-21.0801550699975,0
92,18,0,3,-22.5879595713284,0
92,18,1,3,-21.0801550699975,1
92,19,0,1,-21.8255706090749,1
92,19,1,1,-21.0801550699975,0
92,20,0,2,-22.298636394482,0
92,20,1,2,-21.0801550699975,1
92,21,0,1,-21.8255706090749,1
92,21,1,1,-21.0801550699975,0
92,22,0,2,-22.298636394482,1
92,22,1,2,-21.0801550699975,0
92,23,0,3,-22.5879595713284,1
92,23,1,3,-21.0801550699975,0
92,24,0,4,-22.7622881023206,0
92,24,1,4,-21.0801550699975,1
92,25,0,1,-21.8255706090749,1
92,25,1,1,-21.0801550699975,0
92,26,0,2,-22.298636394482,0
92,26,1,2,-21.0801550699975,1
92,27,0,1,-21.8255706090749,1
92,27,1,1,-21.0801550699975,0
92,28,0,2,-22.298636394482,1
92,28,1,2,-21.0801550699975,0
92,29,0,3,-22.5879595713284,1
92,29,1,3,-21.0801550699975,0
93,0,0,0,-21.0801550699975,1
93,0,1,0,-21.0801550699975,0
93,1,0,1,-21.8255706090749,1
93,1,1,1,-21.0801550699975,0
93,2,0,2,-22.298636394482,1
93,2,1,2,-21.0801550699975,0
93,3,0,3,-22.5879595713284,1
93,3,1,3,-21.0801550699975,0
93,4,0,4,-22.7622881023206,1
93,4,1,4,-21.0801550699975,0
93,5,0,5,-22.8670085532735,0
93,5,1,5,-21.0801550699975,1
93,6,0,1,-21.8255706090749,1
93,6,1,1,-21.0801550699975,0
93,7,0,2,-22.298636394482,1
93,7,1,2,-21.0801550699975,0
93,8,0,3,-22.5879595713284,1
93,8,1,3,-21.0801550699975,0
93,9,0,4,-22.7622881023206,0
93,9,1,4,-21.0801550699975,1
93,10,0,1,-21.8255706090749,1
93,10,1,1,-21.0801550699975,0
93,11,0,2,-22.298636394482,0
93,11,1,2,-21.0801550699975,1
93,12,0,1,-21.8255706090749,1
93,12,1,1,-21.0801550699975,0
93,13,0,2,-22.298636394482,0
93,13,1,2,-21.0801550699975,1
93,14,0,1,-21.8255706090749,1
93,14,1,1,-21.0801550699975,0
93,15,0,2,-22.298636394482,1
93,15,1,2,-21.0801550699975,0
93,16,0,3,-22.5879595713284,0
93,16,1,3,-21.0801550699975,1
93,17,0,1,-21.8255706090749,1
93,17,1,1,-21.0801550699975,0
93,18,0,2,-22.298636394482,0
93,18,1,2,-21.0801550699975,1
93,19,0,1,-21.8255706090749,1
93,19,1,1,-21.0801550699975,0
93,20,0,2,-22.298636394482,1
93,20,1,2,-21.0801550699975,0
93,21,0,3,-22.5879595713284,1
93,21,1,3,-21.0801550699975,0
93,22,0,4,-22.7622881023206,1
93,22,1,4,-21.0801550699975,0
93,23,0,5,-22.8670085532735,0
93,23,1,5,-21.0801550699975,1
93,24,0,1,-21.8255706090749,1
93,24,1,1,-21.0801550699975,0
93,25,0,2,-22.298636394482,0
93,25,1,2,-21.0801550699975,1
93,26,0,1,-21.8255706090749,1
93,26,1,1,-21.0801550699975,0
93,27,0,2,-22.298636394482,0
93,27,1,2,-21.0801550699975,1
93,28,0,1,-21.8255706090749,1
93,28,1,1,-21.0801550699975,0
93,29,0,2,-22.298636394482,1
93,29,1,2,-21.0801550699975,0
94,0,0,0,-21.0801550699975,1
94,0,1,0,-21.0801550699975,0
94,1,0,1,-21.8255706090749,1
94,1,1,1,-21.0801550699975,0
94,2,0,2,-22.298636394482,0
94,2,1,2,-21.0801550699975,1
94,3,0,1,-21.8255706090749,0
94,3,1,1,-21.0801550699975,1
94,4,0,1,-21.8255706090749,1
94,4,1,1,-21.0801550699975,0
94,5,0,2,-22.298636394482,0
94,5,1,2,-21.0801550699975,1
94,6,0,1,-21.8255706090749,1
94,6,1,1,-21.0801550699975,0
94,7,0,2,-22.298636394482,1
94,7,1,2,-21.0801550699975,0
94,8,0,3,-22.5879595713284,1
94,8,1,3,-21.0801550699975,0
94,9,0,4,-22.7622881023206,1
94,9,1,4,-21.0801550699975,0
94,10,0,5,-22.8670085532735,0
94,10,1,5,-21.0801550699975,1
94,11,0,1,-21.8255706090749,1
94,11,1,1,-21.0801550699975,0
94,12,0,2,-22.298636394482,0
94,12,1,2,-21.0801550699975,1
94,13,0,1,-21.8255706090749,1
94,13,1,1,-21.0801550699975,0
94,14,0,2,-22.298636394482,1
94,14,1,2,-21.0801550699975,0
94,15,0,3,-22.5879595713284,1
94,15,1,3,-21.0801550699975,0
94,16,0,4,-22.7622881023206,0
94,16,1,4,-21.0801550699975,1
94,17,0,1,-21.8255706090749,1
94,17,1,1,-21.0801550699975,0
94,18,0,2,-22.298636394482,1
94,18,1,2,-21.0801550699975,0
94,19,0,3,-22.5879595713284,0
94,19,1,3,-21.0801550699975,1
94,20,0,1,-21.8255706090749,0
94,20,1,1,-21.0801550699975,1
94,21,0,1,-21.8255706090749,1
94,21,1,1,-21.0801550699975,0
94,22,0,2,-22.298636394482,1
94,22,1,2,-21.0801550699975,0
94,23,0,3,-22.5879595713284,1
94,23,1,3,-21.0801550699975,0
94,24,0,4,-22.7622881023206,0
94,24,1,4,-21.0801550699975,1
94,25,0,1,-21.8255706090749,1
94,25,1,1,-21.0801550699975,0
94,26,0,2,-22.298636394482,1
94,26,1,2,-21.0801550699975,0
94,27,0,3,-22.5879595713284,0
94,27,1,3,-21.0801550699975,1
94,28,0,1,-21.8255706090749,1
94,28,1,1,-21.0801550699975,0
94,29,0,2,-22.298636394482,1
94,29,1,2,-21.0801550699975,0
95,0,0,0,-21.0801550699975,1
95,0,1,0,-21.0801550699975,0
95,1,0,1,-21.8255706090749,1
95,1,1,1,-21.0801550699975,0
95,2,0,2,-22.298636394482,1
95,2,1,2,-21.0801550699975,0
95,3,0,3,-22.5879595713284,1
95,3,1,3,-21.0801550699975,0
95,4,0,4,-22.7622881023206,0
95,4,1,4,-21.0801550699975,1
95,5,0,1,-21.8255706090749,1
95,5,1,1,-21.0801550699975,0
95,6,0,2,-22.298636394482,1
95,6,1,2,-21.0801550699975,0
95,7,0,3,-22.5879595713284,1
95,7,1,3,-21.0801550699975,0
95,8,0,4,-22.7622881023206,0
95,8,1,4,-21.0801550699975,1
95,9,0,1,-21.8255706090749,1
95,9,1,1,-21.0801550699975,0
95,10,0,2,-22.298636394482,1
95,10,1,2,-21.0801550699975,0
95,11,0,3,-22.5879595713284,1
95,11,1,3,-21.0801550699975,0
95,12,0,4,-22.7622881023206,1
95,12,1,4,-21.0801550699975,0
95,13,0,5,-22.8670085532735,0
95,13,1,5,-21.0801550699975,1
95,14,0,1,-21.8255706090749,1
95,14,1,1,-21.0801550699975,0
95,15,0,2,-22.298636394482,0
95,15,1,2,-21.0801550699975,1
95,16,0,1,-21.8255706090749,1
95,16,1,1,-21.0801550699975,0
95,17,0,2,-22.298636394482,1
95,17,1,2,-21.0801550699975,0
95,18,0,3,-22.5879595713284,1
95,18,1,3,-21.0801550699975,0
95,19,0,4,-22.7622881023206,0
95,19,1,4,-21.0801550699975,1
95,20,0,1,-21.8255706090749,1
95,20,1,1,-21.0801550699975,0
95,21,0,2,-22.298636394482,1
95,21,1,2,-21.0801550699975,0
95,22,0,3,-22.5879595713284,1
95,22,1,3,-21.0801550699975,0
95,23,0,4,-22.7622881023206,1
95,23,1,4,-21.0801550699975,0
95,24,0,5,-22.8670085532735,0
95,24,1,5,-21.0801550699975,1
95,25,0,1,-21.8255706090749,1
95,25,1,1,-21.0801550699975,0
95,26,0,2,-22.298636394482,0
95,26,1,2,-21.0801550699975,1
95,27,0,1,-21.8255706090749,1
95,27,1,1,-21.0801550699975,0
95,28,0,2,-22.298636394482,0
95,28,1,2,-21.0801550699975,1
95,29,0,1,-21.8255706090749,1
95,29,1,1,-21.0801550699975,0
96,0,0,0,-21.0801550699975,1
96,0,1,0,-21.0801550699975,0
96,1,0,1,-21.8255706090749,1
96,1,1,1,-21.0801550699975,0
96,2,0,2,-22.298636394482,1
96,2,1,2,-21.0801550699975,0
96,3,0,3,-22.5879595713284,1
96,3,1,3,-21.0801550699975,0
96,4,0,4,-22.7622881023206,0
96,4,1,4,-21.0801550699975,1
96,5,0,1,-21.8255706090749,1
96,5,1,1,-21.0801550699975,0
96,6,0,2,-22.298636394482,1
96,6,1,2,-21.0801550699975,0
96,7,0,3,-22.5879595713284,1
96,7,1,3,-21.0801550699975,0
96,8,0,4,-22.7622881023206,0
96,8,1,4,-21.0801550699975,1
96,9,0,1,-21.8255706090749,1
96,9,1,1,-21.0801550699975,0
96,10,0,2,-22.298636394482,1
96,10,1,2,-21.0801550699975,0
96,11,0,3,-22.5879595713284,0
96,11,1,3,-21.0801550699975,1
96,12,0,1,-21.8255706090749,1
96,12,1,1,-21.0801550699975,0
96,13,0,2,-22.298636394482,0
96,13,1,2,-21.0801550699975,1
96,14,0,1,-21.8255706090749,0
96,14,1,1,-21.0801550699975,1
96,15,0,1,-21.8255706090749,1
96,15,1,1,-21.0801550699975,0
96,16,0,2,-22.298636394482,1
96,16,1,2,-21.0801550699975,0
96,17,0,3,-22.5879595713284,0
96,17,1,3,-21.0801550699975,1
96,18,0,1,-21.8255706090749,1
96,18,1,1,-21.0801550699975,0
96,19,0,2,-22.298636394482,1
96,19,1,2,-21.0801550699975,0
96,20,0,3,-22.5879595713284,1
96,20,1,3,-21.0801550699975,0
96,21,0,4,-22.7622881023206,0
96,21,1,4,-21.0801550699975,1
96,22,0,1,-21.8255706090749,1
96,22,1,1,-21.0801550699975,0
96,23,0,2,-22.298636394482,1
96,23,1,2,-21.0801550699975,0
96,24,0,3,-22.5879595713284,1
96,24,1,3,-21.0801550699975,0
96,25,0,4,-22.7622881023206,0
96,25,1,4,-21.0801550699975,1
96,26,0,1,-21.8255706090749,1
96,26,1,1,-21.0801550699975,0
96,27,0,2,-22.298636394482,1
96,27,1,2,-21.0801550699975,0
96,28,0,3,-22.5879595713284,1
96,28,1,3,-21.0801550699975,0
96,29,0,4,-22.7622881023206,0
96,29,1,4,-21.0801550699975,1
97,0,0,0,-21.0801550699975,1
97,0,1,0,-21.0801550699975,0
97,1,0,1,-21.8255706090749,1
97,1,1,1,-21.0801550699975,0
97,2,0,2,-22.298636394482,0
97,2,1,2,-21.0801550699975,1
97,3,0,1,-21.8255706090749,1
97,3,1,1,-21.0801550699975,0
97,4,0,2,-22.298636394482,0
97,4,1,2,-21.0801550699975,1
97,5,0,1,-21.8255706090749,1
97,5,1,1,-21.0801550699975,0
97,6,0,2,-22.298636394482,0
97,6,1,2,-21.0801550699975,1
97,7,0,1,-21.8255706090749,1
97,7,1,1,-21.0801550699975,0
97,8,0,2,-22.298636394482,0
97,8,1,2,-21.0801550699975,1
97,9,0,1,-21.8255706090749,1
97,9,1,1,-21.0801550699975,0
97,10,0,2,-22.298636394482,0
97,10,1,2,-21.0801550699975,1
97,11,0,1,-21.8255706090749,1
97,11,1,1,-21.0801550699975,0
97,12,0,2,-22.298636394482,0
97,12,1,2,-21.0801550699975,1
97,13,0,1,-21.8255706090749,1
97,13,1,1,-21.0801550699975,0
97,14,0,2,-22.298636394482,1
97,14,1,2,-21.0801550699975,0
97,15,0,3,-22.5879595713284,0
97,15,1,3,-21.0801550699975,1
97,16,0,1,-21.8255706090749,1
97,16,1,1,-21.0801550699975,0
97,17,0,2,-22.298636394482,1
97,17,1,2,-21.0801550699975,0
97,18,0,3,-22.5879595713284,1
97,18,1,3,-21.0801550699975,0
97,19,0,4,-22.7622881023206,0
97,19,1,4,-21.0801550699975,1
97,20,0,1,-21.8255706090749,1
97,20,1,1,-21.0801550699975,0
97,21,0,2,-22.298636394482,1
97,21,1,2,-21.0801550699975,0
97,22,0,3,-22.5879595713284,1
97,22,1,3,-21.0801550699975,0
97,23,0,4,-22.7622881023206,0
97,23,1,4,-21.0801550699975,1
97,24,0,1,-21.8255706090749,1
97,24,1,1,-21.0801550699975,0
97,25,0,2,-22.298636394482,1
97,25,1,2,-21.0801550699975,0
97,26,0,3,-22.5879595713284,0
97,26,1,3,-21.0801550699975,1
97,27,0,1,-21.8255706090749,1
97,27,1,1,-21.0801550699975,0
97,28,0,2,-22.298636394482,1
97,28,1,2,-21.0801550699975,0
97,29,0,3,-22.5879595713284,0
97,29,1,3,-21.0801550699975,1
98,0,0,0,-21.0801550699975,1
98,0,1,0,-21.0801550699975,0
98,1,0,1,-21.8255706090749,1
98,1,1,1,-21.0801550699975,0
98,2,0,2,-22.298636394482,0
98,2,1,2,-21.0801550699975,1
98,3,0,1,-21.8255706090749,0
98,3,1,1,-21.0801550699975,1
98,4,0,1,-21.8255706090749,1
98,4,1,1,-21.0801550699975,0
98,5,0,2,-22.298636394482,0
98,5,1,2,-21.0801550699975,1
98,6,0,1,-21.8255706090749,0
98,6,1,1,-21.0801550699975,1
98,7,0,1,-21.8255706090749,1
98,7,1,1,-21.0801550699975,0
98,8,0,2,-22.298636394482,1
98,8,1,2,-21.0801550699975,0
98,9,0,3,-22.5879595713284,0
98,9,1,3,-21.0801550699975,1
98,10,0,1,-21.8255706090749,1
98,10,1,1,-21.0801550699975,0
98,11,0,2,-22.298636394482,1
98,11,1,2,-21.0801550699975,0
98,12,0,3,-22.5879595713284,0
98,12,1,3,-21.0801550699975,1
98,13,0,1,-21.8255706090749,1
98,13,1,1,-21.0801550699975,0
98,14,0,2,-22.298636394482,0
98,14,1,2,-21.0801550699975,1
98,15,0,1,-21.8255706090749,1
98,15,1,1,-21.0801550699975,0
98,16,0,2,-22.298636394482,1
